run,size,ratio,sampling_time_s,total_time_s
1,10000,10.007053636078465,0.749521900000218,3.539421500000117
2,10000,8.758634612495625,0.7191114000002017,1.774341600000298
3,10000,5.250970352479757,0.7568360999998731,3.218879900000047
4,10000,9.258475634657549,0.698466400000143,2.290230000000065
5,10000,4.669319381779361,0.7353369000002203,1.8945152000001144
6,10000,1.8773944124133772,0.72164070000008,1.9287097000001268
7,10000,6.2320247997204845,0.7322457000000213,2.73490159999983
8,10000,3.903147538072554,0.7256289000001743,1.9029875999999604
9,10000,3.300520814184182,0.7239300999999614,1.6762487999999394
10,10000,5.923852916286314,0.7264782000002015,2.192461600000115
11,10000,2.9943596000381203,0.7479471999999987,1.9991267000000335
12,10000,2.4035880581966835,0.6983730000001742,1.9996070000001964
13,10000,5.48014312083416,0.7168696999997337,1.741662599999927
14,10000,6.686577312443257,0.7790094999995745,2.3031740999999784
15,10000,3.9441224968018593,0.7156377999999677,4.712617799999862
1,11000,2.8729999089854155,0.7667049000001498,3.1384447000000364
2,11000,7.744769347446305,0.7840467000000899,3.080413800000315
3,11000,8.250224440234255,0.7185087000002568,3.5343401000000085
4,11000,5.277461128736575,0.771759799999927,3.1370999999999185
5,11000,13.779744392723671,0.776807700000063,3.9632863000001635
6,11000,4.5575396239574,0.7195534000002226,1.968918400000348
7,11000,4.877382596739279,0.7414130000001933,4.097048800000266
8,11000,4.293805038139649,0.701613400000042,1.962845500000185
9,11000,3.8660754120738092,0.694853299999977,1.7748019000000568
10,11000,2.7995087886932946,0.784255900000062,2.3445386000003055
11,11000,2.8294510600766176,0.680681999999706,4.311687299999903
12,11000,6.912208234043618,0.6940133000002788,1.9588106000001062
13,11000,2.434344326256241,0.7069067000002178,1.987350900000365
14,11000,4.939323383538336,0.6950704000000769,3.140202600000066
15,11000,3.174730526648594,0.7331116999998812,2.2687309000002642
1,12000,4.013999157392544,0.6976358999995682,5.346354299999803
2,12000,2.5588598389221966,0.691852899999958,2.727692500000103
3,12000,4.123810383229588,0.7148922000001221,2.3979961999998523
4,12000,4.961377430731312,0.7338942000001225,1.8438937000000806
5,12000,2.387579041642351,0.7599644000001717,2.0609239999998863
6,12000,2.8349943911318283,0.7088303000000451,4.535644300000058
7,12000,3.2569456727999633,0.7453150999999707,2.6526152999999795
8,12000,8.357408005506704,0.7405426999998781,2.974630199999865
9,12000,4.959316713903655,0.7203386000001046,1.906496000000061
10,12000,3.4026720911205146,0.7246892999996817,1.6067220999998426
11,12000,3.1757386119502313,0.7578507999996873,2.744432699999834
12,12000,2.89344573064041,0.7642637999997532,2.163411399999859
13,12000,8.300407159927703,0.7111166999998204,2.4119418999998743
14,12000,4.290762336837366,0.7094190000002527,3.367164600000251
15,12000,5.315617754306528,0.7357748999997966,2.0389313999999104
1,13000,4.201631101821076,0.6962118000001283,2.562106599999879
2,13000,1.7077640950678883,0.6827834999999141,1.9819675999997344
3,13000,2.5479944847864395,0.7055442999999286,2.3395525000000816
4,13000,7.050486946992017,0.7279702999999245,7.151563299999907
5,13000,3.49863978425516,0.721720600000026,3.339864000000034
6,13000,2.782582375945487,0.7525064999999813,3.0795364999999038
7,13000,2.1792473679900484,0.7118270999999368,2.222885000000133
8,13000,4.358501357323713,0.698749399999997,5.12111270000014
9,13000,3.106928631696086,0.7425029999999424,2.1899037999996835
10,13000,2.4623145454392232,0.7286129999997684,1.8992998999997326
11,13000,1.4285413328627377,0.7208043999999063,1.8067874999997002
12,13000,3.2035269085550255,0.703139000000192,2.0470281000002615
13,13000,4.625360759967945,0.7152325000001838,2.7876712000002044
14,13000,4.04431410442929,0.7129016999997475,4.101348600000165
15,13000,2.4779860504189206,0.6951127000002089,2.498804900000323
1,14000,3.8934265548863376,0.7430999000002885,3.89239120000002
2,14000,5.8453112899630115,0.6990704999998343,4.928642500000024
3,14000,2.866815383619807,0.7367134999999507,2.8525283000003583
4,14000,3.3213813247658974,0.7204520999998749,2.205535999999938
5,14000,4.601455246628006,0.708474600000045,2.3967664000001605
6,14000,2.030451917247997,0.7418317999999999,3.8980916999998954
7,14000,3.4375172109287435,0.7468310999997811,4.089286499999616
8,14000,3.205236565718049,0.7119513000002371,4.450988099999904
9,14000,3.8560795135024506,0.7150520000000142,4.883647999999994
10,14000,1.9284560462911655,0.71578959999988,2.373222799999894
