run,size,ratio,sampling_time_s,total_time_s
1,1000,1.0716877762988366,0.8585485340445302,1.2174489020253532
2,1000,1.0512413610926898,0.8599203320336528,1.2559369450318627
3,1000,1.1775126268953353,0.8602818959625438,1.2404214869602583
4,1000,1.2059717538693424,0.8604771759710275,1.1904712839750573
5,1000,1.114453805946362,0.8591276709921658,1.3435319029958919
6,1000,1.1141842378337996,0.8605823849793524,1.206939505005721
7,1000,1.078540020940541,0.8609690960147418,1.233170257997699
8,1000,1.119546437706555,0.8595612809876911,1.0505260869977064
9,1000,1.2143149773055606,0.8625471239793114,1.2715983559610322
10,1000,1.0927599142707802,0.861462329979986,1.0979381239740178
11,1000,1.136432055504354,0.8583846530527808,1.0633815160254017
12,1000,1.1202540211673668,0.8636469559860416,1.2158749509835616
13,1000,1.1119172940991875,0.8584901229478419,1.3322597999940626
14,1000,1.0766134910398573,0.8620505240396596,1.5582164989900775
15,1000,1.13542691996096,0.8605549019994214,1.1087945299805142
16,1000,1.0933848358923055,0.8579056359594688,1.3097358949598856
17,1000,1.0567237473486149,0.8580379060003906,1.3563343610148877
18,1000,1.0820048831199391,0.8610316140111536,1.3559719360200688
19,1000,1.1199832989247152,0.8609317860100418,1.3129156450158916
20,1000,1.1033281695396555,0.8651024120044895,1.1562556199496612
21,1000,1.1893908623811886,0.8574963609571569,1.0803022429463454
1,3000,1.0796925865558586,0.8439223199966364,1.4478739789919928
2,3000,1.0680226717062324,0.8410909789963625,1.8882876809802838
3,3000,1.0613235308831475,0.8453632780001499,1.3140837560058571
4,3000,1.0638099291974379,0.8411118390504271,1.8763171060127206
5,3000,1.1033091354788578,0.8365706299664453,1.8691662269993685
6,3000,1.068554093229308,0.8431398179964162,1.5025364949833602
7,3000,1.0671201549193834,0.8455959290149622,1.3637436089920811
8,3000,1.0879406104509592,0.8467678879969753,2.374995124991983
9,3000,1.0535465378210083,0.8474709379952401,2.160802169004455
10,3000,1.0882256421731624,0.8462333449861035,2.900125604995992
11,3000,1.0399347416055478,0.8464234859566204,1.7080099699669518
12,3000,1.0424179297575376,0.8467750599957071,1.7826622419524938
13,3000,1.0653013053911047,0.849910588003695,1.6055098599754274
14,3000,1.0438861455443162,0.8453848480130546,2.0402218460221775
15,3000,1.0526256869434167,0.8445432250155136,1.5678048499976285
16,3000,1.0672540241129989,0.8373563679633662,1.9913604139583185
17,3000,1.0524998007325905,0.8439369979896583,2.110779927985277
